ISBN,editura,calea,an_aparitie,rating,opID
2487,La martiniere,http://www.gutenberg.org/ebooks/2487.epub.noimages,2001,6,16524
24870,House,http://www.gutenberg.org/ebooks/24870.epub.images,2008,2,16525
24871,Penguin Random,http://www.gutenberg.org/ebooks/24871.kindle.noimages,2008,3,16526
24872,Whiley,http://www.gutenberg.org/ebooks/24872.rdf,2008,10,16527
24873,ThomsonReuters,http://www.gutenberg.org/ebooks/24873.rdf,2008,5,16528
24874,La martiniere,http://www.gutenberg.org/files/24874/24874-h/24874-h.htm,2008,5,16529
24875,Harper Collins,http://www.gutenberg.org/ebooks/24875.rdf,2008,9,16530
24876,ThomsonReuters,http://www.gutenberg.org/files/24876/24876-h/24876-h.htm,2008,1,16531
24877,Harper Collins,http://www.gutenberg.org/ebooks/24877.rdf,2008,3,16532
24878,House,http://www.gutenberg.org/files/24878/24878-8.zip,2008,5,16533
24879,Penguin Random,http://www.gutenberg.org/ebooks/24879.epub.images,2008,9,16534
2488,RCS Libri,http://www.gutenberg.org/files/2488/2488-h.zip,2001,8,16535
24880,Penguin Random,http://www.gutenberg.org/files/24880/24880.txt,2008,3,16536
24881,Relx Group,http://www.gutenberg.org/ebooks/24881.epub.noimages,2008,8,16537
24882,ThomsonReuters,http://www.gutenberg.org/files/24882/24882-8.zip,2008,3,16538
24883,Hachette Livre,http://www.gutenberg.org/ebooks/24883.txt.utf-8,2008,9,16539
24884,House,http://www.gutenberg.org/ebooks/24884.kindle.noimages,2008,2,16540
24885,ThomsonReuters,http://www.gutenberg.org/ebooks/24885.rdf,2008,9,16541
24886,RCS Libri,http://www.gutenberg.org/ebooks/24886.rdf,2008,3,16542
24887,Relx Group,http://www.gutenberg.org/ebooks/24887.epub.noimages,2008,10,16543
24888,Informa,http://www.gutenberg.org/files/24888/24888-h.zip,2008,6,16544
24889,La martiniere,http://www.gutenberg.org/files/24889/24889-h/24889-h.htm,2008,3,16545
2489,Grupo Planeta,http://www.gutenberg.org/files/2489/2489.zip,2001,9,16546
24890,Harper Collins,http://www.gutenberg.org/ebooks/24890.epub.images,2008,6,16547
24891,Grupo Planeta,http://www.gutenberg.org/ebooks/24891.rdf,2008,10,16548
24892,Scholastic,http://www.gutenberg.org/ebooks/24892.txt.utf-8,2008,3,16549
24893,Penguin Random,http://www.gutenberg.org/files/24893/24893.zip,2008,5,16550
24894,La martiniere,http://www.gutenberg.org/files/24894/24894-h.zip,2008,4,16551
24895,Scholastic,http://www.gutenberg.org/files/24895/24895-h/24895-h.htm,2008,4,16552
24896,Holtzbrinck,http://www.gutenberg.org/files/24896/24896-h/24896-h.htm,2008,4,16553
24897,Klett,http://www.gutenberg.org/files/24897/24897-8.zip,2008,7,16554
24898,Penguin Random,http://www.gutenberg.org/files/24898/24898-h.zip,2008,9,16555
24899,Group Madrigal,http://www.gutenberg.org/ebooks/24899.epub.images,2008,5,16556
249,Penguin Random,http://www.gutenberg.org/ebooks/249.kindle.noimages,1995,6,16557
2490,Hachette Livre,http://www.gutenberg.org/files/2490/2490.txt,2001,1,16558
24900,Scholastic,http://www.gutenberg.org/files/24900/24900-8.txt,2008,10,16559
24901,Boneir,http://www.gutenberg.org/files/24901/24901-h/24901-h.htm,2008,8,16560
24902,Informa,http://www.gutenberg.org/ebooks/24902.kindle.noimages,2008,9,16561
24903,Relx Group,http://www.gutenberg.org/ebooks/24903.epub.images,2008,8,16562
24904,Holtzbrinck,http://www.gutenberg.org/files/24904/24904-8.zip,2008,9,16563
24905,La martiniere,http://www.gutenberg.org/ebooks/24905.txt.utf-8,2008,10,16564
24906,Group Madrigal,http://www.gutenberg.org/ebooks/24906.epub.noimages,2008,5,16565
24907,Pearson,http://www.gutenberg.org/ebooks/24907.kindle.images,2008,5,16566
24908,Pearson,http://www.gutenberg.org/ebooks/24908.rdf,2008,6,16567
24909,Harper Collins,http://www.gutenberg.org/files/24909/24909-h/24909-h.htm,2008,3,16568
2491,Klett,http://www.gutenberg.org/ebooks/2491.txt.utf-8,2001,2,16569
24910,Pearson,http://www.gutenberg.org/files/24910/24910-h.zip,2008,10,16570
24911,Informa,http://www.gutenberg.org/ebooks/24911.epub.noimages,2008,5,16571
24912,Pearson,http://www.gutenberg.org/files/24912/24912-h/music/lambs.pdf,2008,3,16572
24913,Hachette Livre,http://www.gutenberg.org/files/24913/24913-h.zip,2008,10,16573
24914,Pearson,http://www.gutenberg.org/files/24914/24914-h.zip,2008,6,16574
24915,ThomsonReuters,http://www.gutenberg.org/ebooks/24915.kindle.images,2008,10,16575
24916,Harper Collins,http://www.gutenberg.org/ebooks/24916.txt.utf-8,2008,2,16576
24917,Klett,http://www.gutenberg.org/ebooks/24917.rdf,2008,10,16577
24918,Grupo Planeta,http://www.gutenberg.org/files/24918/24918.txt,2008,1,16578
24919,La martiniere,http://www.gutenberg.org/ebooks/24919.txt.utf-8,2008,3,16579
2492,House,http://www.gutenberg.org/ebooks/2492.kindle.noimages,2006,10,16580
24920,Scholastic,http://www.gutenberg.org/ebooks/24920.txt.utf-8,2008,5,16581
24921,Hachette Livre,http://www.gutenberg.org/files/24921/24921-0.zip,2008,3,16582
24922,Penguin Random,http://www.gutenberg.org/ebooks/24922.txt.utf-8,2008,5,16583
24923,Grupo Planeta,http://www.gutenberg.org/files/24923/24923.zip,2008,1,16584
24924,Pearson,http://www.gutenberg.org/ebooks/24924.kindle.images,2008,3,16585
24925,La martiniere,http://www.gutenberg.org/ebooks/24925.epub.noimages,2008,8,16586
24926,ThomsonReuters,http://www.gutenberg.org/ebooks/24926.epub.noimages,2008,9,16587
24927,Whiley,http://www.gutenberg.org/files/24927/24927.txt,2008,10,16588
24928,Abril Educacao,http://www.gutenberg.org/files/24928/24928.zip,2008,3,16589
24929,Whiley,http://www.gutenberg.org/ebooks/24929.kindle.noimages,2008,3,16590
2493,Informa,http://www.gutenberg.org/ebooks/2493.kindle.images,2001,10,16591
24930,Scholastic,http://www.gutenberg.org/ebooks/24930.epub.noimages,2008,9,16592
24931,Klett,http://www.gutenberg.org/files/24931/24931.txt,2008,3,16593
24932,Relx Group,http://www.gutenberg.org/ebooks/24932.txt.utf-8,2008,4,16594
24933,Relx Group,http://www.gutenberg.org/files/24933/24933-h.zip,2008,6,16595
24934,Boneir,http://www.gutenberg.org/ebooks/24934.html.noimages,2008,8,16596
24935,Harper Collins,http://www.gutenberg.org/files/24935/24935-8.txt,2008,6,16597
24936,Harper Collins,http://www.gutenberg.org/ebooks/24936.epub.noimages,2008,7,16598
24937,Harper Collins,http://www.gutenberg.org/files/24937/24937-h/24937-h.htm,2008,7,16599
24938,RCS Libri,http://www.gutenberg.org/ebooks/24938.txt.utf-8,2008,8,16600
24939,Hachette Livre,http://www.gutenberg.org/files/24939/24939-h/music/augmusic.midi,2008,2,16601
2494,Abril Educacao,http://www.gutenberg.org/ebooks/2494.epub.noimages,2001,7,16602
24940,Relx Group,http://www.gutenberg.org/files/24940/24940-h/24940-h.htm,2008,3,16603
24941,ThomsonReuters,http://www.gutenberg.org/files/24941/24941-h/music/octmusic.midi,2008,3,16604
24942,Grupo Planeta,http://www.gutenberg.org/files/24942/24942-h/24942-h.htm,2008,7,16605
24943,ThomsonReuters,http://www.gutenberg.org/files/24943/24943.txt,2008,7,16606
2611,Hachette Livre,http://www.gutenberg.org/ebooks/2611.txt.utf-8,2001,9,17903
26110,Whiley,http://www.gutenberg.org/ebooks/26110.rdf,2008,7,17904
26111,Whiley,http://www.gutenberg.org/ebooks/26111.txt.utf-8,2008,8,17905
26112,Holtzbrinck,http://www.gutenberg.org/files/26112/26112-8.txt,2008,8,17906
26113,Informa,http://www.gutenberg.org/files/26113/26113_page _images/bp0019-image4.jpg,2008,1,17907
26114,RCS Libri,http://www.gutenberg.org/ebooks/26114.kindle.images,2008,1,17908
26115,La martiniere,http://www.gutenberg.org/ebooks/26115.txt.utf-8,2008,5,17909
26116,Hachette Livre,http://www.gutenberg.org/files/26116/26116-h/26116-h.htm,2008,8,17910
26117,ThomsonReuters,http://www.gutenberg.org/files/26117/26117.zip,2008,5,17911
26118,Boneir,http://www.gutenberg.org/files/26118/26118-t.zip,2008,6,17912
26119,Harper Collins,http://www.gutenberg.org/files/26119/26119.zip,2008,2,17913
2612,Holtzbrinck,http://www.gutenberg.org/ebooks/2612.epub.images,2008,4,17914
26120,Pearson,http://www.gutenberg.org/ebooks/26120.epub.images,2008,5,17915
26121,Informa,http://www.gutenberg.org/files/26121/26121-8.zip,2008,2,17916
26122,Hachette Livre,http://www.gutenberg.org/ebooks/26122.kindle.noimages,2008,7,17917
26123,Informa,http://www.gutenberg.org/ebooks/26123.kindle.noimages,2008,7,17918
26124,Relx Group,http://www.gutenberg.org/ebooks/26124.epub.noimages,2008,10,17919
26125,Harper Collins,http://www.gutenberg.org/ebooks/26125.rdf,2008,7,17920
26126,Relx Group,http://www.gutenberg.org/ebooks/26126.epub.noimages,2008,9,17921
26127,Informa,http://www.gutenberg.org/ebooks/26127.kindle.images,2008,8,17922
26128,Hachette Livre,http://www.gutenberg.org/files/26128/26128-h/26128-h.htm,2008,5,17923
26129,Informa,http://www.gutenberg.org/files/26129/26129-h/26129-h.htm,2008,10,17924
2613,Boneir,http://www.gutenberg.org/ebooks/2613.kindle.noimages,2008,7,17925
26130,Relx Group,http://www.gutenberg.org/cache/epub/26130/pg26130.cover.small.jpg,2008,6,17926
26131,Whiley,http://www.gutenberg.org/ebooks/26131.kindle.images,2008,7,17927
26132,Grupo Planeta,http://www.gutenberg.org/files/26132/26132.zip,2008,7,17928
26133,Hachette Livre,http://www.gutenberg.org/files/26133/26133-h/26133-h.htm,2008,6,17929
26134,Penguin Random,http://www.gutenberg.org/files/26134/26134-8.txt,2008,7,17930
26135,House,http://www.gutenberg.org/ebooks/26135.epub.images,2008,4,17931
26136,ThomsonReuters,http://www.gutenberg.org/files/26136/26136-h.zip,2008,7,17932
26137,RCS Libri,http://www.gutenberg.org/files/26137/26137.txt,2008,10,17933
26138,Harper Collins,http://www.gutenberg.org/files/26138/26138-h/26138-h.htm,2008,9,17934
26139,Penguin Random,http://www.gutenberg.org/files/26139/26139.txt,2008,2,17935
2614,Group Madrigal,http://www.gutenberg.org/ebooks/2614.epub.images,2008,5,17936
26140,RCS Libri,http://www.gutenberg.org/ebooks/26140.epub.images,2008,7,17937
26141,RCS Libri,http://www.gutenberg.org/ebooks/26141.html.noimages,2008,8,17938
26142,Grupo Planeta,http://www.gutenberg.org/ebooks/26142.rdf,2008,8,17939
26143,House,http://www.gutenberg.org/cache/epub/26143/pg26143.cover.medium.jpg,2008,10,17940
26144,House,http://www.gutenberg.org/files/26144/26144-8.zip,2008,8,17941
26145,Penguin Random,http://www.gutenberg.org/ebooks/26145.epub.noimages,2008,3,17942
26146,Holtzbrinck,http://www.gutenberg.org/files/26146/26146-8.txt,2008,9,17943
26147,Penguin Random,http://www.gutenberg.org/files/26147/26147-t.zip,2008,7,17944
26148,Holtzbrinck,http://www.gutenberg.org/files/26148/26148-h/26148-h.htm,2008,6,17945
26149,Informa,http://www.gutenberg.org/files/26149/26149-h.zip,2008,5,17946
2615,Informa,http://www.gutenberg.org/files/2615/2615-h/2615-h.htm,2001,8,17947
26150,Harper Collins,http://www.gutenberg.org/files/26150/26150-h.zip,2008,9,17948
26151,Boneir,http://www.gutenberg.org/ebooks/26151.kindle.images,2008,9,17949
26152,Relx Group,http://www.gutenberg.org/ebooks/26152.kindle.images,2008,10,17950
26153,Whiley,http://www.gutenberg.org/files/26153/26153-h/26153-h.htm,2008,7,17951
26154,Holtzbrinck,http://www.gutenberg.org/ebooks/26154.epub.images,2008,6,17952
26155,Abril Educacao,http://www.gutenberg.org/ebooks/26155.epub.images,2008,10,17953
26156,Informa,http://www.gutenberg.org/files/26156/26156-h.zip,2008,2,17954
26157,Harper Collins,http://www.gutenberg.org/ebooks/26157.rdf,2008,3,17955
26158,Grupo Planeta,http://www.gutenberg.org/ebooks/26158.txt.utf-8,2008,1,17956
26159,Harper Collins,http://www.gutenberg.org/ebooks/26159.kindle.images,2008,10,17957
2616,Boneir,http://www.gutenberg.org/ebooks/2616.html.images,2004,2,17958
26160,Penguin Random,http://www.gutenberg.org/ebooks/26160.txt.utf-8,2008,10,17959
26161,House,http://www.gutenberg.org/ebooks/26161.html.noimages,2008,9,17960
26162,Scholastic,http://www.gutenberg.org/ebooks/26162.rdf,2008,10,17961
26163,Holtzbrinck,http://www.gutenberg.org/files/26163/26163-8.zip,2008,9,17962
26164,RCS Libri,http://www.gutenberg.org/files/26164/26164.zip,2008,8,17963
26165,Relx Group,http://www.gutenberg.org/cache/epub/26165/pg26165.cover.medium.jpg,2008,5,17964
26166,Abril Educacao,http://www.gutenberg.org/ebooks/26166.epub.images,2008,1,17965
26167,Harper Collins,http://www.gutenberg.org/ebooks/26167.kindle.noimages,2008,7,17966
26168,ThomsonReuters,http://www.gutenberg.org/ebooks/26168.kindle.noimages,2008,8,17967
26169,ThomsonReuters,http://www.gutenberg.org/ebooks/26169.html.noimages,2008,5,17968
2617,Informa,http://www.gutenberg.org/files/2617/2617.zip,2004,4,17969
26170,Group Madrigal,http://www.gutenberg.org/ebooks/26170.epub.noimages,2008,6,17970
26171,Holtzbrinck,http://www.gutenberg.org/ebooks/26171.kindle.noimages,2008,7,17971
26172,Informa,http://www.gutenberg.org/files/26172/26172.txt,2008,6,17972
26173,Grupo Planeta,http://www.gutenberg.org/files/26173/26173.txt,2008,7,17973
26174,Hachette Livre,http://www.gutenberg.org/files/26174/26174-8.zip,2008,1,17974
26175,Penguin Random,http://www.gutenberg.org/files/26175/26175.txt,2008,2,17975
26176,Harper Collins,http://www.gutenberg.org/ebooks/26176.epub.images,2008,8,17976
26177,Penguin Random,http://www.gutenberg.org/ebooks/26177.rdf,2008,2,17977
26178,La martiniere,http://www.gutenberg.org/files/26178/26178.zip,2008,9,17978
26179,Relx Group,http://www.gutenberg.org/ebooks/26179.epub.images,2008,7,17979
2618,Pearson,http://www.gutenberg.org/files/2618/2618.txt,2001,2,17980
26180,Penguin Random,http://www.gutenberg.org/files/26180/26180-h.zip,2008,7,17981
26181,Holtzbrinck,http://www.gutenberg.org/ebooks/26181.epub.images,2008,7,17982
26182,Grupo Planeta,http://www.gutenberg.org/ebooks/26182.epub.noimages,2008,7,17983
26183,Informa,http://www.gutenberg.org/files/26183/26183-h.zip,2008,9,17984
26184,Pearson,http://www.gutenberg.org/files/26184/page-images/26184-images-t.zip,2008,7,17985
26185,Grupo Planeta,http://www.gutenberg.org/ebooks/26185.epub.images,2008,3,17986
26186,Relx Group,http://www.gutenberg.org/files/26186/26186.txt,2008,2,17987
26187,Scholastic,http://www.gutenberg.org/ebooks/26187.epub.noimages,2008,5,17988
27436,Holtzbrinck,http://www.gutenberg.org/files/27436/27436-8.zip,2008,1,19376
27437,Scholastic,http://www.gutenberg.org/files/27437/27437-8.txt,2008,1,19377
27438,Grupo Planeta,http://www.gutenberg.org/files/27438/27348-page-images/p0034.png,2008,7,19378
27439,Relx Group,http://www.gutenberg.org/files/27439/27439-h/27439-h.htm,2008,8,19379
2744,House,http://www.gutenberg.org/files/2744/2744.txt,2004,6,19380
27440,Whiley,http://www.gutenberg.org/ebooks/27440.epub.images,2008,6,19381
27441,Group Madrigal,http://www.gutenberg.org/files/27441/27441-h.zip,2008,4,19382
27442,Grupo Planeta,http://www.gutenberg.org/files/27442/27442.txt,2008,5,19383
27443,Harper Collins,http://www.gutenberg.org/ebooks/27443.kindle.images,2008,6,19384
27444,Relx Group,http://www.gutenberg.org/files/27444/27444.txt,2008,5,19385
27445,Abril Educacao,http://www.gutenberg.org/ebooks/27445.txt.utf-8,2008,10,19386
27446,House,http://www.gutenberg.org/ebooks/27446.txt.utf-8,2008,2,19387
27447,La martiniere,http://www.gutenberg.org/ebooks/27447.kindle.noimages,2008,7,19388
27448,Relx Group,http://www.gutenberg.org/files/27448/27448-h/27448-h.htm,2008,1,19389
27449,Scholastic,http://www.gutenberg.org/ebooks/27449.txt.utf-8,2008,10,19390
2745,Pearson,http://www.gutenberg.org/files/2745/2745-0.zip,2004,8,19391
27450,Klett,http://www.gutenberg.org/files/27450/27450.txt,2008,5,19392
27451,Penguin Random,http://www.gutenberg.org/files/27451/27451-8.txt,2008,4,19393
27452,Harper Collins,http://www.gutenberg.org/files/27452/27452-8.txt,2008,8,19394
27453,Abril Educacao,http://www.gutenberg.org/files/27453/27453.txt,2008,1,19395
27454,Informa,http://www.gutenberg.org/ebooks/27454.txt.utf-8,2008,9,19396
27455,Hachette Livre,http://www.gutenberg.org/ebooks/27455.epub.noimages,2008,7,19397
27456,Grupo Planeta,http://www.gutenberg.org/ebooks/27456.epub.images,2008,1,19398
27457,Harper Collins,http://www.gutenberg.org/files/27457/27457-h/27457-h.htm,2008,5,19399
27458,Scholastic,http://www.gutenberg.org/files/27458/27458.txt,2008,10,19400
27459,Abril Educacao,http://www.gutenberg.org/ebooks/27459.rdf,2008,9,19401
2746,Abril Educacao,http://www.gutenberg.org/files/2746/2746-rst/2746-rst.rst,2004,3,19402
27460,RCS Libri,http://www.gutenberg.org/ebooks/27460.epub.images,2008,2,19403
27461,Pearson,http://www.gutenberg.org/ebooks/27461.txt.utf-8,2008,10,19404
27462,Scholastic,http://www.gutenberg.org/ebooks/27462.rdf,2008,9,19405
27463,Whiley,http://www.gutenberg.org/ebooks/27463.epub.noimages,2008,7,19406
27464,Relx Group,http://www.gutenberg.org/ebooks/27464.epub.noimages,2008,10,19407
27465,Informa,http://www.gutenberg.org/ebooks/27465.kindle.noimages,2008,8,19408
27466,Whiley,http://www.gutenberg.org/ebooks/27466.kindle.images,2008,9,19409
27467,ThomsonReuters,http://www.gutenberg.org/files/27467/27467.zip,2008,6,19410
27468,Holtzbrinck,http://www.gutenberg.org/ebooks/27468.epub.images,2008,7,19411
27469,Whiley,http://www.gutenberg.org/ebooks/27469.kindle.noimages,2008,9,19412
2747,Group Madrigal,http://www.gutenberg.org/ebooks/2747.epub.noimages,2004,4,19413
27470,Abril Educacao,http://www.gutenberg.org/ebooks/27470.html.images,2008,3,19414
27471,Whiley,http://www.gutenberg.org/files/27471/27471-8.txt,2008,1,19415
27472,Harper Collins,http://www.gutenberg.org/files/27472/27472-h.zip,2008,2,19416
27473,Scholastic,http://www.gutenberg.org/files/27473/27473-h.zip,2008,10,19417
27474,Grupo Planeta,http://www.gutenberg.org/ebooks/27474.epub.images,2008,5,19418
27475,Penguin Random,http://www.gutenberg.org/ebooks/27475.epub.images,2008,2,19419
27476,Holtzbrinck,http://www.gutenberg.org/ebooks/27476.kindle.images,2008,8,19420
27477,Grupo Planeta,http://www.gutenberg.org/files/27477/27477-8.zip,2008,3,19421
27478,Informa,http://www.gutenberg.org/ebooks/27478.epub.images,2008,3,19422
27479,ThomsonReuters,http://www.gutenberg.org/files/27479/27479-8.txt,2008,7,19423
2748,Whiley,http://www.gutenberg.org/ebooks/2748.kindle.images,2004,8,19424
27480,Klett,http://www.gutenberg.org/ebooks/27480.kindle.images,2008,9,19425
27481,Abril Educacao,http://www.gutenberg.org/files/27481/27481.txt,2008,2,19426
27482,Penguin Random,http://www.gutenberg.org/files/27482/27482.txt,2008,9,19427
27483,La martiniere,http://www.gutenberg.org/ebooks/27483.html.images,2008,6,19428
27484,La martiniere,http://www.gutenberg.org/ebooks/27484.kindle.noimages,2008,1,19429
27485,La martiniere,http://www.gutenberg.org/files/27485/27485-8.txt,2008,7,19430
27486,Boneir,http://www.gutenberg.org/ebooks/27486.kindle.noimages,2008,10,19431
27487,Group Madrigal,http://www.gutenberg.org/ebooks/27487.epub.noimages,2008,2,19432
27488,Whiley,http://www.gutenberg.org/files/27488/27488.txt,2008,10,19433
27489,ThomsonReuters,http://www.gutenberg.org/files/27489/27489-8.zip,2008,9,19434
2749,Hachette Livre,http://www.gutenberg.org/files/2749/2749-0.zip,2004,6,19435
27490,Relx Group,http://www.gutenberg.org/ebooks/27490.epub.noimages,2008,7,19436
27491,Whiley,http://www.gutenberg.org/ebooks/27491.epub.images,2008,7,19437
27492,La martiniere,http://www.gutenberg.org/ebooks/27492.txt.utf-8,2008,3,19438
27493,Group Madrigal,http://www.gutenberg.org/ebooks/27493.kindle.images,2008,9,19439
27494,Penguin Random,http://www.gutenberg.org/files/27494/27494.txt,2008,8,19440
27495,Scholastic,http://www.gutenberg.org/ebooks/27495.epub.images,2008,9,19441
27496,RCS Libri,http://www.gutenberg.org/ebooks/27496.txt.utf-8,2008,3,19442
27497,House,http://www.gutenberg.org/files/27497/27497-8.zip,2008,9,19443
27498,House,http://www.gutenberg.org/files/27498/27498-h/27498-h.htm,2008,6,19444
